"geneID","1-Rep1_S1","1-Rep2_S25","1-Rep3_S13","1M-Rep1_S13","1M-Rep2_S1","1M-Rep3_S25","2-Rep1_S2","2-Rep2_S26","2-Rep3_S14","2M-Rep1_S14","2M-Rep2_S2","2M-Rep3_S26","3-Rep1_S3","3-Rep2_S27","3-Rep3_S15","3M-Rep1_S15","3M-Rep2_S3","3M-Rep3_S27","4-Rep1_S4","4-Rep2_S28","4-Rep3_S16","4M-Rep1_S16","4M-Rep2_S4","4M-Rep3_S28","5-Rep1_S5","5-Rep2_S29","5-Rep3_S17","5M-Rep1_S17","5M-Rep2_S5","5M-Rep3_S29","6-Rep1_S6","6-Rep2_S30","6-Rep3_S18","6M-Rep1_S18","6M-Rep2_S6","6M-Rep3_S30","7-Rep1_S7","7-Rep2_S31","7-Rep3_S19","7M-Rep1_S19","7M-Rep2_S7","7M-Rep3_S31","8-Rep1_S8","8-Rep2_S32","8-Rep3_S20","8M-Rep1_S20","8M-Rep2_S8","8M-Rep3_S32","9-Rep1_S9","9-Rep2_S33","9-Rep3_S21","9M-Rep1_S21","9M-Rep2_S9","9M-Rep3_S33","10-Rep1_S10","10-Rep2_S34","10-Rep3_S22","10M-Rep1_S22","10M-Rep2_S10","10M-Rep3_S34","11-Rep1_S11","11-Rep2_S35","11-Rep3_S23","11M-Rep1_S23","11M-Rep2_S11","11M-Rep3_S35","12-Rep1_S12","12-Rep2_S36","12-Rep3_S24","12M-Rep1_S24","12M-Rep2_S12","12M-Rep3_S36"
"2208","PFLU_3499",7.38298,13.6365,16.9007,8.54199,11.7681,10.1991,6.03403,12.8363,11.145,6.98471,11.7369,10.0445,10.2225,14.3448,13.4847,6.69737,12.9906,13.223,12.9681,12.7625,13.3747,9.89896,15.4763,12.1854,9.76419,12.8646,12.2638,16.0381,13.004,17.7709,12.5261,11.1541,12.5408,11.2019,14.2368,12.4523,11.1419,11.6725,12.7273,15.6546,13.8257,9.74638,12.5225,11.2558,17.8686,16.457,12.9388,20.3328,13.9337,12.8022,15.4346,15.1031,11.7341,11.3329,12.7951,14.1845,16.0522,16.1897,12.567,14.8902,14.9554,12.8248,11.6682,17.3946,11.6999,17.0246,11.1735,11.6862,8.06336,8.90334,12.6617,17.4193
"2209","PFLU_3500",4.5297,2.383,3.59868,2.61106,2.69444,3.30104,4.60274,3.59306,3.08749,3.48653,2.95495,3.40486,7.61246,3.90876,3.24568,5.08949,4.55101,4.81991,11.6103,4.96047,4.20439,7.33,4.79169,4.49982,9.45454,4.71953,4.07286,12.337,5.55375,4.57183,9.0645,5.59679,5.0219,8.84454,5.44966,5.99322,8.09455,4.96188,8.74141,10.5573,4.74542,7.561,7.83576,5.48096,13.8719,11.7452,4.84797,14.6491,10.7397,8.73128,7.58633,12.6954,8.87633,6.84979,10.4499,6.39722,7.84119,11.326,5.70488,8.25989,15.3793,5.71489,8.88456,23.6918,5.17567,10.3892,10.0493,5.49129,6.88334,9.98523,5.10118,9.26202
"2210","PFLU_3504",59.4391,22.2384,39.5689,51.792,20.4027,36.1248,61.8373,28.9471,31.8446,55.0066,30.1976,30.6529,73.1584,35.8741,46.035,53.3202,37.073,45.2709,88.897,46.4728,51.4631,58.7021,44.3315,48.8221,96.8133,47.865,52.7369,104.29,50.3133,55.92,99.7165,58.3572,55.5908,111.216,58.2459,64.7713,94.4981,57.5193,61.4731,106.19,60.7858,68.7337,100.341,60.2666,88.5539,119.34,62.8297,96.2823,109.551,76.4683,76.2887,123.798,68.7239,78.1548,106.449,90.9474,80.9819,116.864,75.7633,88.9918,129.81,83.2348,78.6372,165.292,69.5882,96.5124,156.982,82.2555,73.3523,194.259,63.2097,105.326
"2211","PFLU_3505",54.4283,60.984,73.4564,44.8302,57.8009,73.4314,47.9506,56.854,61.199,42.1254,66.2815,56.9073,66.1139,56.8458,49.9366,46.6531,61.4706,65.7811,57.5311,56.0174,52.2713,47.2995,60.0141,55.179,56.8625,61.3151,53.956,59.6861,61.6991,58.8639,62.9589,56.3977,60.8638,71.7958,57.9259,65.7906,65.7137,54.836,61.1531,79.39,62.0064,69.2301,58.9933,59.2165,68.9635,84.87,63.4866,78.148,60.4126,66.845,66.1983,75.5148,61.2071,52.8156,67.6939,64.8619,65.5987,67.9556,54.542,63.8828,55.5232,60.9013,61.0924,77.9876,65.1616,78.7791,71.4945,61.3159,60.9413,65.4057,54.8964,67.4223
"2212","PFLU_3506",30.6888,36.6097,50.3254,25.9004,36.7819,46.3888,28.0874,33.0277,33.1555,26.4156,32.7892,33.5312,40.1323,30.9114,32.6358,26.404,34.0474,36.8352,41.6433,29.4772,32.2965,26.1872,30.3449,32.4186,37.2246,30.5693,33.3164,36.6635,27.8165,41.6519,44.8718,29.2811,37.7695,44.1651,33.0188,40.081,36.3652,28.5078,42.9024,43.5817,28.0341,42.5325,31.0915,30.2609,43.5249,41.87,27.8439,45.3701,38.988,32.1213,43.4255,36.8458,26.1383,39.5013,36.2897,34.0151,41.8451,36.8324,26.7677,42.5743,31.309,33.2597,38.5329,37.7159,26.7546,47.3788,28.7817,30.3774,27.5068,30.0704,25.8378,47.4199
"2213","PFLU_3507",13.3918,15.3313,21.3976,14.8704,15.0018,22.109,15.0001,14.4168,14.6688,13.6735,12.9762,17.0721,20.9584,12.6828,13.2362,12.4447,13.3672,16.6597,18.9437,12.5607,13.0191,13.5913,12.1481,13.3474,15.3765,13.193,13.2879,14.609,13.7511,17.0194,18.815,12.4796,15.1271,18.2974,12.647,14.8835,17.83,13.6772,18.8344,15.6498,11.9109,16.7336,14.6381,14.3049,18.9519,16.6417,13.1829,17.9495,16.5186,13.8683,18.6521,16.7402,11.6819,15.7853,19.6282,14.0762,17.097,12.6765,9.99575,19.6994,12.2675,14.4909,16.8493,14.7866,11.6989,17.3282,11.8735,12.5365,13.314,18.8371,11.3102,15.8659
"2214","PFLU_3509",9.53385,8.90388,13.0359,9.20449,8.25671,16.6265,7.0361,7.64359,7.91723,7.28089,6.94942,8.17136,7.5564,7.15684,7.40859,7.26857,6.4979,8.80742,7.94501,6.62506,6.92909,6.08536,5.79583,7.25001,7.78282,6.65733,6.62677,8.11965,6.21589,8.08339,9.69484,7.06465,7.8511,9.61579,7.41624,8.11987,10.6419,6.47207,7.32795,11.3665,6.74683,6.49124,8.09495,7.05194,8.02117,11.0114,6.28714,9.03923,8.20213,5.90272,7.72386,9.49335,5.45741,7.94439,9.01291,6.46402,9.05678,8.34514,6.00695,8.55765,7.90787,6.47276,9.03957,9.60541,5.78694,11.1564,6.51234,7.88914,7.38465,5.67481,6.10068,9.33984
"2215","PFLU_3510",8.77697,8.15848,15.1311,8.28452,8.24397,15.1255,6.96873,7.48267,8.15549,7.46373,7.01776,9.43237,9.64741,6.59484,7.2384,7.66066,7.20332,7.8438,9.01706,6.27543,7.43309,7.21798,6.3055,7.52086,8.63058,6.40095,7.33104,7.89355,6.06461,7.33,9.10186,6.64774,7.04251,8.45713,6.8858,8.20936,10.0224,6.4757,7.88269,10.0788,6.42268,9.41559,9.81194,6.96917,9.14506,11.4712,6.57737,9.53309,8.62405,6.89115,8.6434,9.27486,5.86952,8.82988,8.76199,6.45017,9.27661,8.1701,5.56144,8.56681,8.54312,7.97842,8.44634,10.6964,6.50858,10.8743,7.68039,7.35975,10.3249,11.0427,5.43192,8.16397
"2216","PFLU_3511",9.72527,10.5659,17.4182,9.6723,9.62437,13.5071,8.41335,9.45773,9.75065,8.80481,9.651,10.1127,8.67077,7.85785,9.07433,7.68684,8.51122,11.4928,10.2304,7.72873,9.00642,8.10752,7.90039,9.1268,10.0276,7.23425,8.67427,9.47702,8.35698,8.44202,11.5006,8.09437,9.72724,11.6321,7.50814,11.0427,10.1525,7.85666,9.5319,11.8145,8.66623,10.515,11.4523,8.06907,11.1719,13.467,7.48037,12.4864,9.01958,8.34709,9.86782,13.2044,7.41927,10.406,9.9342,8.56162,10.8684,11.7273,7.27523,11.7303,10.5839,8.97891,11.0662,12.7456,7.92806,11.9776,9.03913,8.79651,8.06224,15.3417,7.03241,12.7549
"2217","PFLU_3512",19.7677,15.2786,19.7579,17.197,14.9517,20.0945,18.9442,15.4687,17.1747,17.3713,13.8321,19.1049,19.8394,16.8724,16.2992,15.3398,17.0107,18.7728,24.3932,17.1734,16.7435,16.1578,15.8034,17.0843,21.2511,16.7785,17.0912,21.0389,16.8921,19.7541,21.956,18.1263,18.0248,23.1683,18.7705,21.1065,19.7432,18.712,19.6485,21.8739,18.6143,22.8614,18.3472,20.3327,20.5232,20.299,20.1326,26.3284,19.1242,19.1401,18.4573,23.4737,20.4128,20.2676,18.1265,21.614,20.0572,21.7438,19.5223,24.8218,17.1139,19.8702,18.2069,22.6899,18.7195,25.1054,19.737,21.4613,15.52,19.1183,18.9374,24.5804
"2218","PFLU_3513",17.3578,13.7655,15.3376,16.6895,13.4952,15.4008,16.9686,14.6579,16.1906,16.9558,14.2296,16.9886,20.1665,15.0123,16.4863,15.4868,15.7237,17.0327,21.9495,16.8922,16.7227,15.8188,15.7127,16.5579,19.891,16.7947,16.024,19.1627,17.2832,19.2657,20.6659,18.5797,16.5799,23.1719,19.0338,20.4955,21.7336,18.2768,17.4168,22.3358,18.6255,22.3122,20.2482,18.9333,20.7524,23.3202,19.3909,28.0769,18.7487,19.9204,19.5106,22.1137,17.1468,22.0495,19.1821,20.4434,19.7428,21.0279,18.0601,23.7629,18.3808,21.1411,19.5413,23.4341,17.6971,25.83,18.2511,20.4049,17.2875,28.7032,16.6429,25.5396
"2219","PFLU_3514",18.4088,16.1617,13.1241,12.115,14.0596,12.7282,13.1288,15.689,17.6632,13.7097,16.4661,13.3873,17.7276,18.1954,16.1025,12.3494,15.5856,17.9655,19.0657,17.4975,15.0361,16.5765,14.5567,15.1097,20.7515,17.1946,16.6282,24.4424,17.6915,16.9323,26.984,18.1538,16.9088,33.6826,16.9014,18.1503,22.6397,16.9267,19.0173,29.9118,17.7737,17.9461,24.1768,19.0777,26.2356,29.4247,17.9892,28.3478,26.3077,18.3093,30.9829,27.884,18.0169,28.8342,25.9805,25.1227,33.1404,29.6237,17.1828,34.1673,23.8596,25.0879,33.5985,31.0285,21.5433,41.4043,27.4024,26.1515,22.3801,26.7423,21.5157,41.0869
"2220","PFLU_3517",31.9128,31.5942,48.5297,24.9001,29.0447,42.7839,22.8684,27.4605,34.5928,22.1036,26.4907,31.3593,27.9188,29.7652,33.8624,19.0017,30.0317,35.1453,29.8525,25.8767,32.6421,24.9908,30.2706,28.7461,30.9037,26.4042,30.4538,35.9359,30.2313,35.6357,37.8938,29.4034,30.9567,38.9682,28.0591,34.9817,32.9421,27.66,34.2423,39.7385,27.5768,34.8882,34.9715,29.2618,37.6627,45.2407,28.7033,45.5442,37.9476,29.3533,35.4305,41.333,27.2916,35.4744,33.7433,32.5488,36.7527,39.1861,28.7479,40.2898,34.3386,31.4486,36.5278,48.4996,26.8352,50.7514,37.5777,31.391,27.8208,28.4756,29.4786,46.6706
"2221","PFLU_3518",75.1308,82.8839,134.257,77.9461,93.9358,138.207,69.0855,80.5855,84.3765,58.7324,67.8727,106.948,88.6979,73.6868,81.0622,59.9024,73.7226,77.1642,87.7479,89.3983,78.2326,67.3296,71.1216,71.4083,90.6999,84.1466,77.8262,89.3222,68.6096,71.8032,86.0634,83.712,88.2083,99.0318,74.769,85.5324,101.973,81.6929,90.9639,109.745,76.2574,113.264,109.348,86.5065,101.51,116.369,88.0672,110.175,99.8837,92.4455,89.2771,136.604,83.7599,97.069,95.0794,92.8669,98.3562,108.327,74.9475,96.0199,93.433,97.6769,92.2004,121.143,80.3296,96.4193,96.4808,96.6049,98.9819,219.627,66.8014,101.427
"2222","PFLU_3519",1.61615,1.18483,2.72682,1.31882,1.26975,2.24492,1.20932,1.22303,1.62569,1.50262,1.37938,1.51583,1.96609,1.4391,1.65718,1.1959,1.31464,2.09739,2.14255,1.27956,1.62704,1.72645,1.43392,1.86385,2.37358,1.58079,1.75956,2.55852,1.47395,1.84108,2.61396,1.23258,1.96005,2.51955,1.17301,1.93957,2.68585,1.35149,2.39333,3.09678,1.44072,1.97374,2.55101,1.37222,3.06238,3.08708,1.30651,3.29115,2.39763,1.58429,2.42452,2.59157,1.53995,2.40035,2.44719,1.84817,3.08354,2.53056,1.25661,2.33344,2.53633,1.5632,2.8344,2.99332,1.28827,2.83859,2.00613,1.3194,1.49586,1.85608,1.46497,2.30973
"2223","PFLU_3521",2.27303,0.726164,1.97709,1.73976,0.51724,1.84354,2.12885,0.998071,1.4534,2.03124,0.878049,1.43161,3.51724,1.09534,1.73254,1.88748,0.962142,2.59986,5.54514,1.20499,1.77213,3.20769,1.25274,2.01678,5.48549,1.34359,2.32263,6.12115,1.30879,2.33102,5.09487,1.45471,2.73355,5.63973,1.50084,2.27054,4.59885,1.57572,3.49886,5.42483,1.43923,3.04753,4.97021,1.76209,6.25359,5.31959,1.62068,5.9677,5.59175,2.60033,4.21622,5.9172,2.75432,3.89414,5.68411,2.66768,4.85534,5.50304,2.35974,3.91025,11.9459,2.31776,3.65926,16.66,1.97567,5.04315,8.55773,1.85577,3.89327,6.59317,1.94146,4.49523
"2224","PFLU_3522",6.65323,2.31061,9.41037,4.54223,1.96561,8.30567,6.3325,2.42133,4.42077,5.92447,2.946,4.30743,9.82857,2.7888,4.63909,7.46427,2.86343,6.76074,15.7524,3.42437,5.62498,11.1447,3.7201,5.46272,13.6083,3.17012,7.20151,18.9124,4.506,7.81998,18.3785,3.45278,8.76502,17.5901,4.44543,9.28893,17.5133,4.05293,13.0364,19.4655,4.27117,11.2015,16.6841,5.47298,18.6037,22.481,4.7906,19.468,18.0454,6.85532,13.0969,19.4205,5.7048,15.0102,17.0833,8.59567,16.1497,19.4521,4.51647,14.451,24.2529,7.43509,17.1396,36.5876,5.88533,17.4369,18.3424,6.6878,12.4527,20.0472,5.4996,13.9438
"2225","PFLU_3523",3.51169,13.605,11.8765,3.21695,9.42953,15.3647,2.99524,11.8326,7.0897,2.96914,11.7806,5.49933,5.02925,12.6114,6.01616,3.93315,12.1327,6.70785,6.85503,12.5192,5.89317,5.16542,10.8288,6.00831,6.91519,12.4906,6.09076,9.18524,9.78603,4.66765,7.68974,12.0397,7.03001,8.86635,11.6959,6.81975,8.23552,10.5112,9.28975,9.66727,9.67561,8.05113,7.68226,13.4106,15.0698,11.3659,9.24445,12.5004,8.48072,16.5112,10.7082,11.1642,14.2805,8.66975,7.29127,13.5441,10.9097,10.6871,10.3564,9.79751,13.4646,10.8165,10.7888,17.3508,8.9353,10.7322,10.5217,8.64333,6.86789,9.04831,7.98723,10.1161
"2226","PFLU_3525",2.75087,1.34519,1.19687,2.86325,1.32536,1.38891,2.69847,1.1566,1.30912,2.8958,1.59472,1.20139,3.54476,1.81895,1.36535,2.81449,1.71715,1.81527,4.31103,1.85138,1.71609,3.03238,1.93723,2.25599,4.77591,2.73112,2.85207,5.6653,2.89016,2.50194,4.07838,2.84921,3.31161,4.54286,2.63516,3.6193,4.1029,3.0494,3.69056,4.68855,3.27988,3.37202,4.02434,3.33189,5.35266,5.16824,2.7765,6.5491,3.36375,3.81868,3.27733,3.5992,3.39987,3.20305,2.76829,3.68456,3.69655,4.01053,2.8663,4.2882,3.22671,3.08388,3.66976,4.68162,2.97021,5.28909,3.08214,3.49944,2.45006,3.59146,2.56696,4.5016
"2227","PFLU_3526",3.69043,1.36773,2.09179,3.23389,1.77652,1.7794,4.39856,1.25487,1.35704,4.57268,1.9086,1.34145,4.13398,1.64432,1.60244,3.82353,1.84923,2.01602,7.3242,1.837,2.24406,5.91757,2.49145,2.74098,6.28542,2.85342,3.25552,6.75583,3.18154,3.98439,6.16714,2.93705,3.76179,6.02565,3.41282,4.40863,4.99667,3.52838,4.38836,5.73517,4.02516,4.44491,4.80247,4.46673,6.60017,5.68944,3.6621,7.92081,5.17277,4.28079,3.96198,5.48928,3.99327,3.67418,4.60211,5.18308,4.31338,5.72414,4.07374,5.06314,4.08683,4.12317,6.16967,5.80338,3.90445,6.73368,3.83167,3.94502,3.94516,3.91742,3.3647,5.78345
"2228","PFLU_3528",5.04756,1.78874,2.4212,4.84485,2.25139,3.06913,4.74773,2.04011,2.11586,5.06967,1.73519,2.44272,6.17468,2.36943,1.9585,4.33318,2.6577,3.03603,9.18103,2.92676,3.1684,5.80002,3.73547,3.07949,6.83067,4.00148,3.55035,8.15005,4.9306,3.86314,6.67003,4.46835,4.27129,7.29862,5.23719,5.42619,6.35674,3.94719,5.58228,6.28243,4.62675,6.03112,5.73915,5.1054,8.0004,6.49037,4.35253,9.41447,5.34383,5.43792,4.61939,5.97534,4.7793,4.5683,5.16821,5.42517,6.0652,6.67766,5.03148,7.60164,5.16508,4.22471,5.80406,6.6027,3.58887,7.85036,4.8615,5.47768,4.54786,2.71339,4.52049,6.80567
"2229","PFLU_3529",5.06341,2.27966,3.57037,4.76115,2.51211,2.84089,5.37355,1.85153,2.4885,5.44398,2.16405,2.40153,6.91478,2.74871,2.97129,5.67295,3.02787,3.56964,8.74576,2.79492,3.12295,6.34295,3.37165,3.73699,7.12462,3.9246,4.39114,8.52708,4.55651,5.60162,7.69521,4.36122,5.70252,9.03754,4.85638,6.3345,5.98223,4.16903,6.16434,7.53144,5.03189,6.52513,5.9521,4.38655,8.17754,7.66316,4.94392,10.1481,5.26212,6.00977,5.76663,6.79032,4.42057,5.61533,4.96085,5.55363,6.37782,6.84388,4.71726,6.89653,4.50245,4.74437,6.65381,7.48125,4.52265,7.65616,4.4698,5.27525,4.79515,4.05975,4.16901,7.76041
"2230","PFLU_3532",2.95453,2.85434,3.34581,2.21748,3.00597,2.83123,2.67109,3.35226,2.51949,2.90881,2.75973,3.12521,3.83147,2.94749,3.17324,2.87965,3.27613,3.27717,4.56331,2.78333,2.71078,3.65859,3.1479,2.83881,4.84776,3.27516,3.29155,7.22027,3.20688,3.48788,5.09754,3.03356,3.83915,4.76493,2.85993,3.08003,3.342,3.19752,4.94605,5.05463,3.29783,4.60771,4.84842,3.19921,8.64634,5.54476,3.23163,10.5598,5.03578,4.11289,4.59431,5.0078,4.48505,4.64189,3.24367,3.78996,5.75077,5.52462,3.98787,5.44751,6.91351,3.95589,4.75021,11.3026,3.14707,6.45145,6.03249,3.08961,4.19984,5.53443,2.91517,6.07359
"2231","PFLU_3535",5.55781,3.68721,5.45506,5.47823,3.01039,7.17722,4.68574,2.82035,4.3872,5.75596,4.21855,3.85258,7.41064,3.85606,5.15907,4.94931,4.57248,5.08049,10.0449,3.17982,3.66388,7.2607,4.81329,5.37037,9.15006,3.66211,5.57289,14.7614,4.32187,6.80555,10.89,4.11723,6.57178,10.1774,4.90721,6.76401,10.8738,4.07919,8.60276,12.8973,4.73487,8.04512,13.0312,4.12589,13.7622,13.9829,4.40725,11.5532,9.54325,5.46909,9.48362,12.3538,6.59099,9.05071,9.66172,4.97921,10.381,11.0147,4.40998,8.57855,11.8471,5.5474,9.96396,15.7932,4.52491,10.0753,10.1992,4.75569,9.38852,9.89032,4.2014,9.85642
"2232","PFLU_3536",5.27761,7.02129,10.43,4.34251,7.96248,10.7882,4.83516,6.61972,5.46643,5.26852,6.99186,6.5729,6.76783,6.40052,5.45107,5.47231,6.62684,7.47768,9.33566,3.98531,5.75935,6.32509,6.61632,7.04481,6.18986,5.13538,6.49842,11.112,6.37687,6.71067,8.56082,5.35541,8.37536,9.17386,6.52965,9.2348,8.78173,4.93368,10.133,10.3184,6.03329,6.76208,8.46898,4.97502,11.5473,11.2305,5.28273,14.1461,7.07513,6.13625,9.1003,8.72859,7.42422,8.28254,6.22493,6.78732,10.3707,7.8707,3.90453,8.93756,6.02635,5.85712,7.66337,9.71592,5.27113,10.5343,5.32288,5.28981,6.03236,4.64558,5.40583,9.49366
"2233","PFLU_3537",2.36646,1.55636,2.67625,2.95405,1.90162,3.92169,3.1179,1.94088,1.7965,3.02663,1.55815,1.77138,5.84042,2.0999,2.30612,3.21455,2.19858,2.33763,5.03819,1.70457,2.02953,3.67101,2.34857,2.58544,5.22594,2.29139,2.73893,5.9398,2.72994,3.12379,5.27806,2.5531,3.22453,6.1921,2.78778,4.40001,4.75811,2.29127,4.04029,5.6468,2.94271,4.69989,4.65718,2.52944,5.44878,5.82011,3.05992,8.30658,5.01333,3.9921,3.24317,5.07592,3.18696,5.71805,3.64771,3.49779,4.13142,4.95196,3.28973,4.93885,3.82082,3.36819,5.10958,5.86222,2.66046,5.32724,3.98942,3.71166,4.09739,4.00339,2.84001,6.11512
"2234","PFLU_3540",3.01695,2.6069,3.88745,2.27916,2.4231,3.86426,2.64034,2.28886,2.68977,3.25054,2.42066,3.15578,3.43201,2.3804,2.53971,2.43901,2.64949,3.1456,4.20766,2.00926,2.85082,2.65095,2.4339,3.34028,3.49077,1.96722,2.95942,4.31925,2.66244,3.76165,5.27768,2.27449,3.72689,4.53447,2.74654,3.66966,4.69093,2.52597,4.3284,5.14421,2.84704,3.15621,3.94502,2.30468,4.94379,4.78715,2.67128,4.95918,3.86179,2.54396,4.4948,4.18768,3.07833,3.78574,3.11449,2.98033,4.88281,4.16081,2.35709,4.20495,4.33505,2.65556,4.20066,5.7955,2.39026,4.60232,3.31699,3.28691,3.29982,3.50198,3.12661,4.35007
"2235","PFLU_3553",6.1803,7.74196,11.9918,5.1398,6.29388,8.47785,6.59153,6.57232,7.33722,5.79863,6.08274,10.2943,8.24862,6.76584,7.9684,4.88926,7.2213,8.62372,7.8171,6.76436,7.54527,5.33332,6.79045,7.28316,7.59149,6.06894,6.62869,8.10659,7.28797,7.62133,8.93872,6.69112,8.66751,9.50776,7.93131,7.87493,6.978,6.13706,9.2484,7.765,6.8181,7.20419,6.88748,5.96753,8.84904,8.31962,6.18317,8.0398,8.20799,6.28751,8.69996,8.94231,5.62694,6.83187,5.62924,7.21069,8.94886,7.78578,5.86833,8.09956,5.91368,6.43162,8.87835,8.46928,6.31969,7.58791,6.07126,6.74958,6.25434,8.44976,4.86243,7.02544
"2236","PFLU_3554",20.0674,13.3284,19.6026,16.1289,13.5715,17.975,16.9502,12.7791,16.6982,16.0114,11.9875,14.3902,23.8748,15.2554,14.1126,17.8117,15.0073,17.854,26.618,14.6773,14.0309,16.0899,13.5773,16.2728,22.1273,14.3223,17.024,25.3556,16.6671,18.096,28.66,13.476,19.7672,27.7824,13.7608,19.9842,27.0038,18.0219,23.0137,30.5951,16.7492,23.5874,25.6084,17.3914,29.1003,29.2384,18.1165,29.7159,27.8171,19.08,23.8716,27.7557,16.9956,23.1536,24.594,22.1172,29.5251,29.3549,19.805,31.9189,21.9541,23.2389,30.0205,31.1649,20.7431,32.3104,22.7764,23.1461,21.4681,29.6565,18.8268,31.7598
"2237","PFLU_3555",6.25961,5.27098,10.066,5.83413,4.83459,11.3039,8.45918,6.00906,5.81951,8.53011,4.67803,7.98776,9.60157,5.25935,5.91583,7.6048,5.98623,8.06414,10.1079,5.32126,5.94008,7.12086,6.42976,6.93235,9.41971,6.32863,7.36351,8.031,5.7658,6.87565,11.1959,6.0136,7.19017,9.85708,6.82024,7.87687,11.2325,6.50616,9.28243,9.87332,5.75836,9.08835,10.8469,6.37581,10.4865,10.7838,6.96343,10.9305,9.22225,7.28641,8.77369,10.0541,7.66339,8.23151,10.0848,7.86743,9.70066,10.3862,7.08228,11.07,8.43947,9.20981,8.21099,10.1298,5.82082,12.1454,7.84345,8.82215,7.21908,9.35168,5.75216,10.7292
"2238","PFLU_3556",4.2904,5.94856,7.43417,4.74514,6.56117,8.26368,5.4805,5.00899,5.57783,4.8882,4.59804,5.09578,6.05707,5.09023,4.51984,4.78018,5.80441,6.44682,7.11653,4.86902,4.62511,6.6359,5.8856,6.05554,6.60551,5.55265,5.9177,7.77093,5.89369,5.66802,7.6393,5.94551,7.36034,8.67795,6.0404,5.35211,8.17528,4.86085,7.968,8.71701,5.12527,7.26443,8.36407,5.28889,8.94721,10.0902,5.37618,9.99671,6.83085,7.72881,10.6116,8.99955,5.37901,6.15956,7.58836,6.13577,8.61107,7.4654,4.97656,9.02343,9.75047,6.52137,9.37827,9.55204,5.57139,9.26124,8.17382,6.3276,4.96186,3.98578,4.98255,7.54424
"2239","PFLU_3558",2.81306,2.79505,4.28852,2.28479,2.38564,5.30807,2.19914,2.33207,2.60144,2.18362,2.56143,2.57956,2.85472,2.18497,2.24692,1.79833,2.27606,3.00843,3.82156,2.30225,2.48607,2.8743,1.95342,2.72104,3.35178,1.68868,2.55807,3.31366,2.45648,3.566,4.93707,2.21177,3.61705,3.43428,2.5269,2.93373,5.20774,2.20313,4.37904,4.74256,2.44304,3.6666,5.20802,2.16201,4.36042,5.90614,1.90494,3.45194,4.61962,2.61806,4.42691,4.07698,1.73508,4.05389,4.69806,2.65298,4.84262,3.96874,2.0396,3.49174,4.73389,2.24917,4.53638,5.26174,2.29203,3.39203,3.21409,3.45912,3.61487,7.51861,2.44314,3.58739
"2240","PFLU_3559",5.22542,12.7374,16.8749,5.39352,12.0472,18.3693,4.7202,12.0003,11.7714,4.3933,11.5946,12.7323,6.23123,9.69962,10.7881,5.00361,11.4313,12.7076,7.56882,8.78689,8.39572,4.45854,10.104,9.3585,7.35534,7.63681,7.30702,7.74841,10.9364,10.2551,8.8027,6.71458,8.79556,7.07837,8.66831,9.56796,6.22574,6.3295,9.70548,8.94563,8.13958,10.1313,9.53334,5.15413,9.96154,9.42305,5.68048,9.16519,8.15168,5.75962,6.75598,9.35294,6.51719,12.8069,7.60513,5.48124,7.75099,8.51399,7.29302,9.07744,6.49034,6.50208,6.3538,10.4138,4.82117,10.5242,9.67599,4.89955,7.90676,12.189,5.30477,8.75594
"2241","PFLU_3560",22.1585,22.9024,39.9323,18.3989,22.6277,37.1279,20.7921,22.811,25.7208,19.4478,25.7972,27.4325,24.2752,25.7726,26.0284,17.1798,28.126,31.2673,32.7079,25.1771,29.191,23.0761,26.4302,28.7469,27.8055,26.2372,26.8477,34.351,25.3921,31.307,34.317,24.7558,29.7058,32.6658,27.5707,32.0778,31.2554,23.1475,32.7721,34.9202,24.5873,35.081,30.2632,22.9473,39.8247,40.8915,24.0561,41.5386,29.3794,27.2098,29.1122,36.5375,22.7126,35.9754,25.5102,26.9024,32.9843,30.1152,25.8544,30.7591,28.807,24.9342,32.8928,43.5794,21.9332,42.6205,32.7381,25.3399,24.8038,47.4016,22.7306,40.4592
"2242","PFLU_3561",52.0693,55.5297,67.4622,38.7929,57.6833,45.5905,36.7374,54.8921,67.038,41.5107,59.0557,47.7593,45.5804,60.8033,69.2289,37.1124,62.2936,67.5572,49.31,59.4712,65.5442,36.5603,61.156,58.2392,46.3447,61.0054,60.5178,80.2595,64.286,68.2803,59.0451,48.6574,54.6627,72.5129,55.8157,61.0172,39.5891,48.7162,63.6177,68.8446,57.9912,66.9934,41.5315,50.4862,71.3309,63.6605,45.8997,84.9816,46.2311,56.169,56.1113,68.3962,48.2912,61.6677,50.314,58.1881,54.0818,59.686,52.3195,66.8307,40.4086,55.1568,44.6624,60.5019,47.066,87.0299,40.7181,52.1821,32.0189,59.3178,51.0695,68.3631
